# Time	f1(t)	f2(t)
2.359918e+02	2.367476e-24	1.437914e-28
2.360118e+02	2.357758e-24	1.432080e-28
2.360318e+02	2.348119e-24	1.426293e-28
2.360518e+02	2.338501e-24	1.420519e-28
2.360718e+02	2.328912e-24	1.414761e-28
2.360918e+02	2.319392e-24	1.409045e-28
2.361118e+02	2.309872e-24	1.403328e-28
2.361318e+02	2.300429e-24	1.397658e-28
2.361518e+02	2.291006e-24	1.391999e-28
2.361718e+02	2.281611e-24	1.386357e-28
2.361918e+02	2.272285e-24	1.380755e-28
2.362118e+02	2.262958e-24	1.375153e-28
2.362318e+02	2.253707e-24	1.369597e-28
2.362518e+02	2.244475e-24	1.364051e-28
2.362718e+02	2.235271e-24	1.358523e-28
2.362918e+02	2.226134e-24	1.353033e-28
2.363118e+02	2.216997e-24	1.347544e-28
2.363318e+02	2.207934e-24	1.342099e-28
2.363518e+02	2.198890e-24	1.336665e-28
2.363718e+02	2.189873e-24	1.331247e-28
2.363918e+02	2.180921e-24	1.325868e-28
2.364118e+02	2.171969e-24	1.320489e-28
2.364318e+02	2.163090e-24	1.315153e-28
2.364518e+02	2.154230e-24	1.309828e-28
2.364718e+02	2.145396e-24	1.304519e-28
2.364918e+02	2.136626e-24	1.299248e-28
2.365118e+02	2.127857e-24	1.293976e-28
2.365318e+02	2.119158e-24	1.288747e-28
2.365518e+02	2.110477e-24	1.283529e-28
2.365718e+02	2.101823e-24	1.278327e-28
2.365918e+02	2.093231e-24	1.273162e-28
2.366118e+02	2.084640e-24	1.267996e-28
2.366318e+02	2.076118e-24	1.262872e-28
2.366518e+02	2.067614e-24	1.257759e-28
2.366718e+02	2.059135e-24	1.252661e-28
2.366918e+02	2.050718e-24	1.247599e-28
2.367118e+02	2.042301e-24	1.242537e-28
2.367318e+02	2.033952e-24	1.237516e-28
2.367518e+02	2.025620e-24	1.232506e-28
2.367718e+02	2.017314e-24	1.227510e-28
2.367918e+02	2.009068e-24	1.222550e-28
2.368118e+02	2.000821e-24	1.217590e-28
2.368318e+02	1.992642e-24	1.212669e-28
2.368518e+02	1.984480e-24	1.207759e-28
2.368718e+02	1.976342e-24	1.202864e-28
2.368918e+02	1.968264e-24	1.198003e-28
2.369118e+02	1.960185e-24	1.193143e-28
2.369318e+02	1.952171e-24	1.188321e-28
2.369518e+02	1.944175e-24	1.183509e-28
2.369718e+02	1.936203e-24	1.178712e-28
2.369918e+02	1.928288e-24	1.173949e-28
2.370119e+02	1.920373e-24	1.169186e-28
2.370319e+02	1.912523e-24	1.164461e-28
2.370519e+02	1.904689e-24	1.159746e-28
2.370719e+02	1.896879e-24	1.155045e-28
2.370919e+02	1.889125e-24	1.150378e-28
2.371119e+02	1.881371e-24	1.145711e-28
2.371319e+02	1.873680e-24	1.141081e-28
2.371519e+02	1.866005e-24	1.136460e-28
2.371719e+02	1.858353e-24	1.131854e-28
2.371919e+02	1.850757e-24	1.127280e-28
2.372119e+02	1.843160e-24	1.122706e-28
2.372319e+02	1.835625e-24	1.118169e-28
2.372519e+02	1.828106e-24	1.113642e-28
2.372719e+02	1.820610e-24	1.109128e-28
2.372919e+02	1.813168e-24	1.104646e-28
2.373119e+02	1.805726e-24	1.100164e-28
2.373319e+02	1.798344e-24	1.095718e-28
2.373519e+02	1.790978e-24	1.091281e-28
2.373719e+02	1.783634e-24	1.086857e-28
2.373919e+02	1.776343e-24	1.082465e-28
2.374119e+02	1.769052e-24	1.078073e-28
2.374319e+02	1.761820e-24	1.073717e-28
2.374519e+02	1.754603e-24	1.069369e-28
2.374719e+02	1.747408e-24	1.065034e-28
2.374919e+02	1.740265e-24	1.060730e-28
2.375119e+02	1.733122e-24	1.056427e-28
2.375319e+02	1.726038e-24	1.052157e-28
2.375519e+02	1.718967e-24	1.047897e-28
2.375719e+02	1.711919e-24	1.043649e-28
2.375919e+02	1.704921e-24	1.039432e-28
2.376119e+02	1.697923e-24	1.035214e-28
2.376319e+02	1.690982e-24	1.031031e-28
2.376519e+02	1.684056e-24	1.026856e-28
2.376719e+02	1.677150e-24	1.022693e-28
2.376919e+02	1.670294e-24	1.018561e-28
2.377119e+02	1.663438e-24	1.014428e-28
2.377319e+02	1.656638e-24	1.010328e-28
2.377519e+02	1.649853e-24	1.006237e-28
2.377719e+02	1.643087e-24	1.002158e-28
2.377919e+02	1.636371e-24	9.981084e-29
2.378119e+02	1.629654e-24	9.940585e-29
2.378319e+02	1.622993e-24	9.900412e-29
2.378519e+02	1.616345e-24	9.860322e-29
2.378719e+02	1.609717e-24	9.820352e-29
2.378919e+02	1.603137e-24	9.780667e-29
2.379119e+02	1.596556e-24	9.740981e-29
2.379319e+02	1.590030e-24	9.701614e-29
2.379519e+02	1.583517e-24	9.662329e-29
2.379719e+02	1.577024e-24	9.623161e-29
2.379919e+02	1.570577e-24	9.584272e-29
2.380119e+02	1.564131e-24	9.545383e-29
2.380319e+02	1.557737e-24	9.506807e-29
2.380519e+02	1.551356e-24	9.468310e-29
2.380719e+02	1.544995e-24	9.429929e-29
2.380919e+02	1.538679e-24	9.391820e-29
2.381119e+02	1.532364e-24	9.353711e-29
2.381319e+02	1.526100e-24	9.315910e-29
2.381519e+02	1.519848e-24	9.278185e-29
2.381719e+02	1.513616e-24	9.240575e-29
2.381919e+02	1.507429e-24	9.203231e-29
2.382119e+02	1.501242e-24	9.165887e-29
2.382319e+02	1.495105e-24	9.128844e-29
2.382519e+02	1.488981e-24	9.091877e-29
2.382719e+02	1.482875e-24	9.055021e-29
2.382919e+02	1.476814e-24	9.018427e-29
2.383119e+02	1.470752e-24	8.981833e-29
2.383319e+02	1.464740e-24	8.945534e-29
2.383519e+02	1.458740e-24	8.909309e-29
2.383719e+02	1.452759e-24	8.873193e-29
2.383919e+02	1.446820e-24	8.837333e-29
2.384119e+02	1.440882e-24	8.801474e-29
2.384319e+02	1.434991e-24	8.765903e-29
2.384519e+02	1.429114e-24	8.730405e-29
2.384719e+02	1.423254e-24	8.695014e-29
2.384919e+02	1.417436e-24	8.659874e-29
2.385119e+02	1.411618e-24	8.624734e-29
2.385319e+02	1.405847e-24	8.589878e-29
2.385519e+02	1.400089e-24	8.555093e-29
2.385719e+02	1.394348e-24	8.520412e-29
2.385919e+02	1.388648e-24	8.485978e-29
2.386119e+02	1.382948e-24	8.451543e-29
2.386319e+02	1.377295e-24	8.417386e-29
2.386519e+02	1.371653e-24	8.383299e-29
2.386719e+02	1.366029e-24	8.349315e-29
2.386919e+02	1.360445e-24	8.315572e-29
2.387119e+02	1.354861e-24	8.281828e-29
2.387319e+02	1.349323e-24	8.248357e-29
2.387519e+02	1.343796e-24	8.214954e-29
2.387719e+02	1.338286e-24	8.181652e-29
2.387919e+02	1.332815e-24	8.148586e-29
2.388119e+02	1.327344e-24	8.115520e-29
2.388319e+02	1.321919e-24	8.082721e-29
2.388519e+02	1.316504e-24	8.049989e-29
2.388719e+02	1.311106e-24	8.017355e-29
2.388919e+02	1.305746e-24	7.984953e-29
2.389119e+02	1.300387e-24	7.952551e-29
2.389319e+02	1.295071e-24	7.920410e-29
2.389519e+02	1.289766e-24	7.888335e-29
2.389719e+02	1.284478e-24	7.856357e-29
2.389919e+02	1.279227e-24	7.824605e-29
2.390120e+02	1.273976e-24	7.792853e-29
2.390320e+02	1.268769e-24	7.761357e-29
2.390520e+02	1.263572e-24	7.729926e-29
2.390720e+02	1.258391e-24	7.698590e-29
2.390920e+02	1.253247e-24	7.667475e-29
2.391120e+02	1.248103e-24	7.636361e-29
2.391320e+02	1.243001e-24	7.605498e-29
2.391520e+02	1.237909e-24	7.574697e-29
2.391720e+02	1.232833e-24	7.543990e-29
2.391920e+02	1.227794e-24	7.513500e-29
2.392120e+02	1.222754e-24	7.483010e-29
2.392320e+02	1.217756e-24	7.452766e-29
2.392520e+02	1.212768e-24	7.422584e-29
2.392720e+02	1.207795e-24	7.392493e-29
2.392920e+02	1.202858e-24	7.362616e-29
2.393120e+02	1.197921e-24	7.332738e-29
2.393320e+02	1.193024e-24	7.303101e-29
2.393520e+02	1.188137e-24	7.273525e-29
2.393720e+02	1.183265e-24	7.244038e-29
2.393920e+02	1.178429e-24	7.214760e-29
2.394120e+02	1.173592e-24	7.185482e-29
2.394320e+02	1.168794e-24	7.156441e-29
2.394520e+02	1.164007e-24	7.127458e-29
2.394720e+02	1.159234e-24	7.098563e-29
2.394920e+02	1.154495e-24	7.069873e-29
2.395120e+02	1.149757e-24	7.041182e-29
2.395320e+02	1.145057e-24	7.012724e-29
2.395520e+02	1.140366e-24	6.984323e-29
2.395720e+02	1.135691e-24	6.956009e-29
2.395920e+02	1.131048e-24	6.927894e-29
2.396120e+02	1.126406e-24	6.899780e-29
2.396320e+02	1.121801e-24	6.871893e-29
2.396520e+02	1.117206e-24	6.844062e-29
2.396720e+02	1.112625e-24	6.816316e-29
2.396920e+02	1.108077e-24	6.788766e-29
2.397120e+02	1.103529e-24	6.761216e-29
2.397320e+02	1.099018e-24	6.733889e-29
2.397520e+02	1.094516e-24	6.706617e-29
2.397720e+02	1.090029e-24	6.679428e-29
2.397920e+02	1.085573e-24	6.652431e-29
2.398120e+02	1.081117e-24	6.625433e-29
2.398320e+02	1.076698e-24	6.598655e-29
2.398520e+02	1.072288e-24	6.571930e-29
2.398720e+02	1.067891e-24	6.545287e-29
2.398920e+02	1.063526e-24	6.518832e-29
2.399120e+02	1.059160e-24	6.492377e-29
2.399320e+02	1.054831e-24	6.466136e-29
2.399520e+02	1.050510e-24	6.439948e-29
2.399720e+02	1.046203e-24	6.413840e-29
2.399920e+02	1.041926e-24	6.387916e-29
2.400120e+02	1.037649e-24	6.361992e-29
2.400320e+02	1.033408e-24	6.336278e-29
2.400520e+02	1.029175e-24	6.310615e-29
2.400720e+02	1.024955e-24	6.285031e-29
2.400920e+02	1.020765e-24	6.259628e-29
2.401120e+02	1.016576e-24	6.234224e-29
2.401320e+02	1.012420e-24	6.209026e-29
2.401520e+02	1.008273e-24	6.183879e-29
2.401720e+02	1.004139e-24	6.158809e-29
2.401920e+02	1.000034e-24	6.133915e-29
2.402120e+02	9.959296e-25	6.109022e-29
2.402320e+02	9.918586e-25	6.084330e-29
2.402520e+02	9.877958e-25	6.059687e-29
2.402720e+02	9.837456e-25	6.035120e-29
2.402920e+02	9.797243e-25	6.010726e-29
2.403120e+02	9.757030e-25	5.986333e-29
2.403320e+02	9.717147e-25	5.962136e-29
2.403520e+02	9.677344e-25	5.937989e-29
2.403720e+02	9.637665e-25	5.913915e-29
2.403920e+02	9.598269e-25	5.890011e-29
2.404120e+02	9.558872e-25	5.866107e-29
2.404320e+02	9.519799e-25	5.842396e-29
2.404520e+02	9.480805e-25	5.818733e-29
2.404720e+02	9.441932e-25	5.795143e-29
2.404920e+02	9.403335e-25	5.771719e-29
2.405120e+02	9.364739e-25	5.748294e-29
2.405320e+02	9.326459e-25	5.725060e-29
2.405520e+02	9.288257e-25	5.701872e-29
2.405720e+02	9.250173e-25	5.678756e-29
2.405920e+02	9.212361e-25	5.655801e-29
2.406120e+02	9.174549e-25	5.632847e-29
2.406320e+02	9.137047e-25	5.610080e-29
2.406520e+02	9.099620e-25	5.587357e-29
2.406720e+02	9.062310e-25	5.564705e-29
2.406920e+02	9.025265e-25	5.542212e-29
2.407120e+02	8.988221e-25	5.519718e-29
2.407320e+02	8.951481e-25	5.497408e-29
2.407520e+02	8.914814e-25	5.475141e-29
2.407720e+02	8.878262e-25	5.452944e-29
2.407920e+02	8.841970e-25	5.430902e-29
2.408120e+02	8.805678e-25	5.408860e-29
2.408320e+02	8.769684e-25	5.386998e-29
2.408520e+02	8.733762e-25	5.365179e-29
2.408720e+02	8.697952e-25	5.343426e-29
2.408920e+02	8.662397e-25	5.321827e-29
2.409120e+02	8.626842e-25	5.300228e-29
2.409320e+02	8.591579e-25	5.278805e-29
2.409520e+02	8.556387e-25	5.257423e-29
2.409720e+02	8.521304e-25	5.236108e-29
2.409920e+02	8.486471e-25	5.214943e-29
2.410121e+02	8.451638e-25	5.193777e-29
2.410321e+02	8.417092e-25	5.172784e-29
2.410521e+02	8.382614e-25	5.151832e-29
2.410721e+02	8.348244e-25	5.130944e-29
2.410921e+02	8.314119e-25	5.110204e-29
2.411121e+02	8.279993e-25	5.089463e-29
2.411321e+02	8.246148e-25	5.068891e-29
2.411521e+02	8.212371e-25	5.048360e-29
2.411721e+02	8.178699e-25	5.027892e-29
2.411921e+02	8.145267e-25	5.007568e-29
2.412121e+02	8.111834e-25	4.987244e-29
2.412321e+02	8.078677e-25	4.967085e-29
2.412521e+02	8.045585e-25	4.946965e-29
2.412721e+02	8.012598e-25	4.926909e-29
2.412921e+02	7.979844e-25	4.906992e-29
2.413121e+02	7.947091e-25	4.887076e-29
2.413321e+02	7.914607e-25	4.867322e-29
2.413521e+02	7.882187e-25	4.847607e-29
2.413721e+02	7.849869e-25	4.827953e-29
2.413921e+02	7.817781e-25	4.808436e-29
2.414121e+02	7.785693e-25	4.788920e-29
2.414321e+02	7.753869e-25	4.769563e-29
2.414521e+02	7.722108e-25	4.750243e-29
2.414721e+02	7.690446e-25	4.730984e-29
2.414921e+02	7.659010e-25	4.711859e-29
2.415121e+02	7.627573e-25	4.692735e-29
2.415321e+02	7.596395e-25	4.673766e-29
2.415521e+02	7.565279e-25	4.654834e-29
2.415721e+02	7.534261e-25	4.635962e-29
2.415921e+02	7.503463e-25	4.617221e-29
2.416121e+02	7.472665e-25	4.598481e-29
2.416321e+02	7.442120e-25	4.579893e-29
2.416521e+02	7.411636e-25	4.561341e-29
2.416721e+02	7.381248e-25	4.542847e-29
2.416921e+02	7.351075e-25	4.524483e-29
2.417121e+02	7.320903e-25	4.506119e-29
2.417321e+02	7.290978e-25	4.487904e-29
2.417521e+02	7.261114e-25	4.469725e-29
2.417721e+02	7.231343e-25	4.451603e-29
2.417921e+02	7.201783e-25	4.433607e-29
2.418121e+02	7.172223e-25	4.415612e-29
2.418321e+02	7.142906e-25	4.397763e-29
2.418521e+02	7.113648e-25	4.379949e-29
2.418721e+02	7.084482e-25	4.362190e-29
2.418921e+02	7.055522e-25	4.344556e-29
2.419121e+02	7.026563e-25	4.326922e-29
2.419321e+02	6.997842e-25	4.309431e-29
2.419521e+02	6.969178e-25	4.291975e-29
2.419721e+02	6.940604e-25	4.274573e-29
2.419921e+02	6.912232e-25	4.257293e-29
2.420121e+02	6.883861e-25	4.240012e-29
2.420321e+02	6.855723e-25	4.222873e-29
2.420521e+02	6.827641e-25	4.205767e-29
2.420721e+02	6.799648e-25	4.188715e-29
2.420921e+02	6.771852e-25	4.171781e-29
2.421121e+02	6.744057e-25	4.154848e-29
2.421321e+02	6.716491e-25	4.138053e-29
2.421521e+02	6.688980e-25	4.121291e-29
2.421721e+02	6.661555e-25	4.104580e-29
2.421921e+02	6.634324e-25	4.087987e-29
2.422121e+02	6.607093e-25	4.071394e-29
2.422321e+02	6.580087e-25	4.054936e-29
2.422521e+02	6.553134e-25	4.038510e-29
2.422721e+02	6.526266e-25	4.022136e-29
2.422921e+02	6.499588e-25	4.005876e-29
2.423121e+02	6.472911e-25	3.989615e-29
2.423321e+02	6.446453e-25	3.973488e-29
2.423521e+02	6.420048e-25	3.957392e-29
2.423721e+02	6.393725e-25	3.941346e-29
2.423921e+02	6.367589e-25	3.925413e-29
2.424121e+02	6.341453e-25	3.909479e-29
2.424321e+02	6.315533e-25	3.893675e-29
2.424521e+02	6.289664e-25	3.877903e-29
2.424721e+02	6.263876e-25	3.862179e-29
2.424921e+02	6.238271e-25	3.846565e-29
2.425121e+02	6.212666e-25	3.830952e-29
2.425321e+02	6.187272e-25	3.815465e-29
2.425521e+02	6.161929e-25	3.800009e-29
2.425721e+02	6.136665e-25	3.784601e-29
2.425921e+02	6.111580e-25	3.769301e-29
2.426121e+02	6.086494e-25	3.754001e-29
2.426321e+02	6.061616e-25	3.738826e-29
2.426521e+02	6.036787e-25	3.723680e-29
2.426721e+02	6.012037e-25	3.708582e-29
2.426921e+02	5.987461e-25	3.693589e-29
2.427121e+02	5.962885e-25	3.678596e-29
2.427321e+02	5.938513e-25	3.663725e-29
2.427521e+02	5.914188e-25	3.648883e-29
2.427721e+02	5.889940e-25	3.634088e-29
2.427921e+02	5.865863e-25	3.619396e-29
2.428121e+02	5.841787e-25	3.604704e-29
2.428321e+02	5.817909e-25	3.590132e-29
2.428521e+02	5.794078e-25	3.575589e-29
2.428721e+02	5.770323e-25	3.561091e-29
2.428921e+02	5.746735e-25	3.546694e-29
2.429121e+02	5.723147e-25	3.532297e-29
2.429321e+02	5.699755e-25	3.518017e-29
2.429521e+02	5.676408e-25	3.503766e-29
2.429721e+02	5.653135e-25	3.489559e-29
2.429921e+02	5.630026e-25	3.475451e-29
2.430122e+02	5.606918e-25	3.461343e-29
2.430322e+02	5.584000e-25	3.447351e-29
2.430522e+02	5.561127e-25	3.433385e-29
2.430722e+02	5.538327e-25	3.419463e-29
2.430922e+02	5.515688e-25	3.405639e-29
2.431122e+02	5.493049e-25	3.391814e-29
2.431322e+02	5.470597e-25	3.378103e-29
2.431522e+02	5.448188e-25	3.364418e-29
2.431722e+02	5.425851e-25	3.350775e-29
2.431922e+02	5.403672e-25	3.337228e-29
2.432122e+02	5.381492e-25	3.323681e-29
2.432322e+02	5.359496e-25	3.310245e-29
2.432522e+02	5.337543e-25	3.296835e-29
2.432722e+02	5.315660e-25	3.283467e-29
2.432922e+02	5.293930e-25	3.270192e-29
2.433122e+02	5.272201e-25	3.256917e-29
2.433322e+02	5.250652e-25	3.243751e-29
2.433522e+02	5.229145e-25	3.230610e-29
2.433722e+02	5.207706e-25	3.217510e-29
2.433922e+02	5.186418e-25	3.204501e-29
2.434122e+02	5.165130e-25	3.191493e-29
2.434322e+02	5.144019e-25	3.178591e-29
2.434522e+02	5.122948e-25	3.165714e-29
2.434722e+02	5.101945e-25	3.152877e-29
2.434922e+02	5.081089e-25	3.140130e-29
2.435122e+02	5.060234e-25	3.127383e-29
2.435322e+02	5.039551e-25	3.114740e-29
2.435522e+02	5.018908e-25	3.102121e-29
2.435722e+02	4.998331e-25	3.089543e-29
2.435922e+02	4.977900e-25	3.077051e-29
2.436122e+02	4.957468e-25	3.064560e-29
2.436322e+02	4.937205e-25	3.052171e-29
2.436522e+02	4.916982e-25	3.039806e-29
2.436722e+02	4.896823e-25	3.027480e-29
2.436922e+02	4.876806e-25	3.015239e-29
2.437122e+02	4.856789e-25	3.002999e-29
2.437322e+02	4.836938e-25	2.990859e-29
2.437522e+02	4.817125e-25	2.978742e-29
2.437722e+02	4.797375e-25	2.966663e-29
2.437922e+02	4.777765e-25	2.954669e-29
2.438122e+02	4.758154e-25	2.942674e-29
2.438322e+02	4.738707e-25	2.930778e-29
2.438522e+02	4.719296e-25	2.918904e-29
2.438722e+02	4.699948e-25	2.907068e-29
2.438922e+02	4.680736e-25	2.895314e-29
2.439122e+02	4.661523e-25	2.883560e-29
2.439322e+02	4.642470e-25	2.871903e-29
2.439522e+02	4.623454e-25	2.860268e-29
2.439722e+02	4.604499e-25	2.848669e-29
2.439922e+02	4.585677e-25	2.837152e-29
2.440122e+02	4.566855e-25	2.825634e-29
2.440322e+02	4.548189e-25	2.814211e-29
2.440522e+02	4.529559e-25	2.802809e-29
2.440722e+02	4.510989e-25	2.791444e-29
2.440922e+02	4.492549e-25	2.780157e-29
2.441122e+02	4.474109e-25	2.768871e-29
2.441322e+02	4.455822e-25	2.757677e-29
2.441522e+02	4.437571e-25	2.746504e-29
2.441722e+02	4.419377e-25	2.735367e-29
2.441922e+02	4.401312e-25	2.724307e-29
2.442122e+02	4.383247e-25	2.713248e-29
2.442322e+02	4.365331e-25	2.702279e-29
2.442522e+02	4.347451e-25	2.691330e-29
2.442722e+02	4.329627e-25	2.680417e-29
2.442922e+02	4.311928e-25	2.669579e-29
2.443122e+02	4.294230e-25	2.658741e-29
2.443322e+02	4.276679e-25	2.647993e-29
2.443522e+02	4.259161e-25	2.637264e-29
2.443722e+02	4.241699e-25	2.626570e-29
2.443922e+02	4.224360e-25	2.615950e-29
2.444122e+02	4.207021e-25	2.605330e-29
2.444322e+02	4.189826e-25	2.594797e-29
2.444522e+02	4.172664e-25	2.584284e-29
2.444722e+02	4.155557e-25	2.573804e-29
2.444922e+02	4.138570e-25	2.563397e-29
2.445122e+02	4.121583e-25	2.552991e-29
2.445322e+02	4.104737e-25	2.542669e-29
2.445522e+02	4.087924e-25	2.532367e-29
2.445722e+02	4.071164e-25	2.522098e-29
2.445922e+02	4.054523e-25	2.511901e-29
2.446122e+02	4.037881e-25	2.501703e-29
2.446322e+02	4.021377e-25	2.491589e-29
2.446522e+02	4.004905e-25	2.481494e-29
2.446722e+02	3.988486e-25	2.471431e-29
2.446922e+02	3.972182e-25	2.461438e-29
2.447122e+02	3.955878e-25	2.451445e-29
2.447322e+02	3.939710e-25	2.441534e-29
2.447522e+02	3.923572e-25	2.431642e-29
2.447722e+02	3.907486e-25	2.421781e-29
2.447922e+02	3.891514e-25	2.411988e-29
2.448122e+02	3.875541e-25	2.402196e-29
2.448322e+02	3.859701e-25	2.392484e-29
2.448522e+02	3.843891e-25	2.382791e-29
2.448722e+02	3.828132e-25	2.373128e-29
2.448922e+02	3.812483e-25	2.363532e-29
2.449122e+02	3.796835e-25	2.353937e-29
2.449322e+02	3.781317e-25	2.344420e-29
2.449522e+02	3.765828e-25	2.334921e-29
2.449722e+02	3.750389e-25	2.325452e-29
2.449922e+02	3.735059e-25	2.316049e-29
2.450123e+02	3.719728e-25	2.306646e-29
2.450323e+02	3.704525e-25	2.297321e-29
2.450523e+02	3.689351e-25	2.288012e-29
2.450723e+02	3.674225e-25	2.278734e-29
2.450923e+02	3.659206e-25	2.269520e-29
2.451123e+02	3.644187e-25	2.260306e-29
2.451323e+02	3.629292e-25	2.251167e-29
2.451523e+02	3.614426e-25	2.242046e-29
2.451723e+02	3.599608e-25	2.232954e-29
2.451923e+02	3.584894e-25	2.223925e-29
2.452123e+02	3.570180e-25	2.214896e-29
2.452323e+02	3.555588e-25	2.205941e-29
2.452523e+02	3.541024e-25	2.197003e-29
2.452723e+02	3.526507e-25	2.188093e-29
2.452923e+02	3.512091e-25	2.179245e-29
2.453123e+02	3.497676e-25	2.170398e-29
2.453323e+02	3.483380e-25	2.161623e-29
2.453523e+02	3.469112e-25	2.152864e-29
2.453723e+02	3.454890e-25	2.144134e-29
2.453923e+02	3.440767e-25	2.135463e-29
2.454123e+02	3.426644e-25	2.126793e-29
2.454323e+02	3.412639e-25	2.118195e-29
2.454523e+02	3.398661e-25	2.109612e-29
2.454723e+02	3.384727e-25	2.101057e-29
2.454923e+02	3.370891e-25	2.092561e-29
2.455123e+02	3.357055e-25	2.084065e-29
2.455323e+02	3.343335e-25	2.075639e-29
2.455523e+02	3.329640e-25	2.067229e-29
2.455723e+02	3.315990e-25	2.058845e-29
2.455923e+02	3.302435e-25	2.050520e-29
2.456123e+02	3.288880e-25	2.042194e-29
2.456323e+02	3.275438e-25	2.033938e-29
2.456523e+02	3.262021e-25	2.025696e-29
2.456723e+02	3.248648e-25	2.017481e-29
2.456923e+02	3.235368e-25	2.009323e-29
2.457123e+02	3.222089e-25	2.001165e-29
2.457323e+02	3.208920e-25	1.993074e-29
2.457523e+02	3.195776e-25	1.984998e-29
2.457723e+02	3.182674e-25	1.976948e-29
2.457923e+02	3.169664e-25	1.968954e-29
2.458123e+02	3.156654e-25	1.960960e-29
2.458323e+02	3.143753e-25	1.953031e-29
2.458523e+02	3.130875e-25	1.945117e-29
2.458723e+02	3.118040e-25	1.937229e-29
2.458923e+02	3.105294e-25	1.929395e-29
2.459123e+02	3.092548e-25	1.921562e-29
2.459323e+02	3.079909e-25	1.913792e-29
2.459523e+02	3.067293e-25	1.906038e-29
2.459723e+02	3.054719e-25	1.898308e-29
2.459923e+02	3.042232e-25	1.890631e-29
2.460123e+02	3.029745e-25	1.882955e-29
2.460323e+02	3.017362e-25	1.875342e-29
2.460523e+02	3.005003e-25	1.867743e-29
2.460723e+02	2.992683e-25	1.860168e-29
2.460923e+02	2.980450e-25	1.852646e-29
2.461123e+02	2.968217e-25	1.845124e-29
2.461323e+02	2.956085e-25	1.837664e-29
2.461523e+02	2.943977e-25	1.830217e-29
2.461723e+02	2.931908e-25	1.822795e-29
2.461923e+02	2.919923e-25	1.815424e-29
2.462123e+02	2.907938e-25	1.808052e-29
2.462323e+02	2.896053e-25	1.800742e-29
2.462523e+02	2.884191e-25	1.793445e-29
2.462723e+02	2.872367e-25	1.786172e-29
2.462923e+02	2.860625e-25	1.778949e-29
2.463123e+02	2.848883e-25	1.771725e-29
2.463323e+02	2.837240e-25	1.764562e-29
2.463523e+02	2.825618e-25	1.757412e-29
2.463723e+02	2.814035e-25	1.750284e-29
2.463923e+02	2.802531e-25	1.743206e-29
2.464123e+02	2.791028e-25	1.736128e-29
2.464323e+02	2.779621e-25	1.729109e-29
2.464523e+02	2.768236e-25	1.722102e-29
2.464723e+02	2.756887e-25	1.715118e-29
2.464923e+02	2.745618e-25	1.708182e-29
2.465123e+02	2.734348e-25	1.701246e-29
2.465323e+02	2.723173e-25	1.694367e-29
2.465523e+02	2.712019e-25	1.687501e-29
2.465723e+02	2.700900e-25	1.680658e-29
2.465923e+02	2.689860e-25	1.673861e-29
2.466123e+02	2.678819e-25	1.667064e-29
2.466323e+02	2.667871e-25	1.660324e-29
2.466523e+02	2.656943e-25	1.653596e-29
2.466723e+02	2.646051e-25	1.646890e-29
2.466923e+02	2.635234e-25	1.640229e-29
2.467123e+02	2.624418e-25	1.633569e-29
2.467323e+02	2.613692e-25	1.626964e-29
2.467523e+02	2.602986e-25	1.620371e-29
2.467723e+02	2.592315e-25	1.613800e-29
2.467923e+02	2.581718e-25	1.607273e-29
2.468123e+02	2.571122e-25	1.600747e-29
2.468323e+02	2.560613e-25	1.594275e-29
2.468523e+02	2.550125e-25	1.587814e-29
2.468723e+02	2.539671e-25	1.581375e-29
2.468923e+02	2.529289e-25	1.574979e-29
2.469123e+02	2.518907e-25	1.568584e-29
2.469323e+02	2.508613e-25	1.562242e-29
2.469523e+02	2.498337e-25	1.555911e-29
2.469723e+02	2.488095e-25	1.549601e-29
2.469923e+02	2.477925e-25	1.543334e-29
2.470124e+02	2.467754e-25	1.537067e-29
2.470324e+02	2.457668e-25	1.530852e-29
2.470524e+02	2.447601e-25	1.524648e-29
2.470724e+02	2.437567e-25	1.518465e-29
2.470924e+02	2.427603e-25	1.512324e-29
2.471124e+02	2.417639e-25	1.506183e-29
2.471324e+02	2.407758e-25	1.500093e-29
2.471524e+02	2.397896e-25	1.494014e-29
2.471724e+02	2.388066e-25	1.487955e-29
2.471924e+02	2.378304e-25	1.481937e-29
2.472124e+02	2.368542e-25	1.475919e-29
2.472324e+02	2.358862e-25	1.469952e-29
2.472524e+02	2.349200e-25	1.463995e-29
2.472724e+02	2.339569e-25	1.458057e-29
2.472924e+02	2.330006e-25	1.452160e-29
2.473124e+02	2.320442e-25	1.446264e-29
2.473324e+02	2.310959e-25	1.440416e-29
2.473524e+02	2.301493e-25	1.434579e-29
2.473724e+02	2.292058e-25	1.428760e-29
2.473924e+02	2.282689e-25	1.422982e-29
2.474124e+02	2.273319e-25	1.417204e-29
2.474324e+02	2.264028e-25	1.411473e-29
2.474524e+02	2.254755e-25	1.405753e-29
2.474724e+02	2.245511e-25	1.400052e-29
2.474924e+02	2.236332e-25	1.394390e-29
2.475124e+02	2.227153e-25	1.388727e-29
2.475324e+02	2.218051e-25	1.383112e-29
2.475524e+02	2.208966e-25	1.377507e-29
2.475724e+02	2.199910e-25	1.371920e-29
2.475924e+02	2.190917e-25	1.366372e-29
2.476124e+02	2.181925e-25	1.360823e-29
